City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
389,stornoway,100,GB,1595624422,88,58.21,-6.39,55.99,8.57
390,praia,75,CV,1595624422,74,14.92,-23.51,80.6,12.75
391,samarai,27,PG,1595624423,86,-10.62,150.67,79.03,14.03
392,kupino,100,RU,1595624423,96,54.37,77.3,59.7,4.18
393,alausi,81,EC,1595624423,88,-2.2,-78.83,51.93,3.06
394,ambilobe,84,MG,1595624424,57,-13.2,49.05,70.93,4.97
395,gazli,0,UZ,1595624424,21,40.13,63.45,81.45,11.27
396,sabya,40,SA,1595624424,79,17.15,42.63,89.6,8.05
397,svetlaya,17,RU,1595624424,86,46.54,138.33,57.4,2.04
398,jyvaskyla,75,FI,1595624425,93,62.24,25.72,51.01,10.29
399,diu,100,IN,1595624425,80,20.71,70.98,82.85,9.17
400,sola,100,VU,1595624425,81,-13.88,167.55,80.17,25.75
401,corner brook,40,CA,1595624141,36,48.97,-57.95,78.8,8.05
402,avera,1,US,1595624426,46,33.19,-82.53,93.2,4.7
403,mastic beach,90,US,1595624426,78,40.77,-72.85,78.01,5.48
404,tarnogskiy gorodok,0,RU,1595624426,92,60.5,43.58,51.12,2.53
405,kamenka,0,RU,1595624427,77,51.32,42.77,55.99,1.88
406,ban dung,7,TH,1595624427,77,17.7,103.26,79.84,1.52
407,turukhansk,100,RU,1595624428,75,65.82,87.98,55.09,2.73
408,plettenberg bay,0,ZA,1595624428,26,-34.05,23.37,66.97,8.32
409,imeni babushkina,0,RU,1595624428,92,59.76,43.13,50.07,2.15
410,trelew,70,AR,1595624428,56,-43.25,-65.31,44.22,18.34
411,anchorage,90,US,1595624240,82,61.22,-149.9,57.99,3.36
412,dordrecht,29,NL,1595624429,77,51.81,4.67,66.99,1.99
413,faya,75,SA,1595624429,63,18.39,42.45,69.8,9.17
414,kenora,90,CA,1595624429,74,49.82,-94.43,80.6,9.17
415,marau,100,BR,1595624395,80,-28.45,-52.2,65.25,5.35
416,cairns,90,AU,1595624418,73,-16.92,145.77,69.8,12.75
417,kedrovyy,63,RU,1595624430,93,56.17,91.82,46.4,3.42
418,bijie,99,CN,1595624431,94,27.31,105.29,67.19,4.14
419,dargaville,21,NZ,1595624431,73,-35.93,173.88,52.43,7.36
420,pangnirtung,75,CA,1595624431,81,66.15,-65.71,48.2,5.82
421,valle de allende,44,MX,1595624431,38,26.93,-105.4,83.25,11.01
422,nador,0,MA,1595624360,65,35.17,-2.93,80.6,2.04
423,kuruman,0,ZA,1595624432,53,-27.45,23.43,46.99,7.92
424,korsakov,75,RU,1595624432,87,46.63,142.78,53.6,8.95
425,wattegama,86,LK,1595624433,77,6.8,81.48,75.78,2.59
426,daru,90,PG,1595624433,87,-9.08,143.21,76.78,16.24
427,nuuk,75,GL,1595624320,81,64.18,-51.72,51.8,6.93
428,ambon,30,ID,1595624433,15,-3.7,128.18,77,1.01
429,cayenne,97,GF,1595624207,62,4.93,-52.33,87.8,9.17
430,shimoda,100,JP,1595624434,95,34.67,138.95,71.01,1.01
431,anloga,20,GH,1595624434,83,5.79,0.9,77,9.17
432,burns lake,92,CA,1595624434,40,54.23,-125.75,65.95,10.45
433,viedma,0,AR,1595624423,58,-40.81,-63,46,4
434,srednekolymsk,53,RU,1595624434,34,67.45,153.68,80.42,5.88
435,tabou,82,CI,1595624435,85,4.42,-7.35,75.52,9.48
436,teya,82,RU,1595624435,91,60.38,92.63,48.04,3.24
437,kapit,100,MY,1595624436,95,2.02,112.93,73.72,1.57
438,tabas,0,IR,1595624436,16,33.6,56.92,98.6,6.93
439,namatanai,1,PG,1595624436,80,-3.67,152.43,79.9,8.37
440,sitka,90,US,1595624437,77,57.05,-135.33,59,3.36
441,ha giang,100,VN,1595624296,81,22.83,104.98,78.98,1.3
442,puerto plata,75,DO,1595624437,79,19.79,-70.69,88,23.04
443,aykhal,100,RU,1595624437,71,66,111.5,57.2,6.71
444,eislingen,77,DE,1595624438,56,48.7,9.71,71.01,1.01
445,mnogovershinnyy,39,RU,1595624438,82,53.94,139.92,52.36,3.78
446,baisha,99,CN,1595624438,79,26.52,110.93,77.52,3.24
447,la palma,1,US,1595624349,50,33.85,-118.05,84.99,5.82
448,christchurch,0,NZ,1595624245,100,-43.53,172.63,39,2.24
449,leningradskiy,100,RU,1595624439,71,69.38,178.42,45.34,10.63
450,rio grande,90,BR,1595624223,87,-32.03,-52.1,55.4,18.34
451,ayan,0,RU,1595624439,77,56.45,138.17,53.56,2.84
452,teahupoo,20,PF,1595624439,69,-17.83,-149.27,80.6,4.7
453,nambucca heads,90,AU,1595624440,87,-30.65,153,57.2,8.05
454,bull savanna,65,JM,1595624440,72,17.89,-77.59,82.44,13.82
455,lodja,13,CD,1595624440,60,-3.48,23.43,74.32,1.36
456,villacarrillo,1,ES,1595624441,30,38.12,-3.08,90,2.73
457,canada,5,ES,1595624441,84,38.68,-0.81,75.99,11.01
458,hovd,0,MN,1595624441,57,48.01,91.64,64.63,1.81
459,haines junction,99,CA,1595624441,53,60.75,-137.51,59.52,8.77
460,nantucket,1,US,1595624236,83,41.28,-70.1,75.2,8.05
461,ballina,75,AU,1595624442,93,-28.87,153.57,60.8,12.75
462,barranca,34,PE,1595624442,74,-10.75,-77.77,64.58,12.8
463,tiznit,0,MA,1595624442,48,29.58,-9.5,77.85,2.37
464,charters towers,0,AU,1595624443,94,-20.1,146.27,56.32,4.25
465,richards bay,0,ZA,1595624443,76,-28.78,32.04,62.4,9.73
466,siddipet,97,IN,1595624443,85,18.1,78.85,72.93,7
467,harrison,90,US,1595624444,83,30.41,-89.04,79,9.17
468,sao felix do xingu,84,BR,1595624424,49,-6.64,-51.99,84.33,1.19
469,hungund,100,IN,1595624300,90,16.07,76.05,71.78,13.49
470,tura,100,IN,1595624444,96,25.52,90.22,73.98,4.21
471,kidal,97,ML,1595624445,47,18.44,1.41,88.47,18.25
472,itarema,18,BR,1595624445,72,-2.92,-39.92,78.84,15.99
473,luxor,0,EG,1595624365,28,25.7,32.64,95,2.24
474,ystad,75,SE,1595624445,72,55.43,13.82,62.6,14.99
475,sikasso,100,ML,1595624446,94,10.92,-7,74.41,6.6
476,binghamton,75,US,1595624212,54,42.1,-75.92,84,4.7
477,bay roberts,100,CA,1595624446,1,47.6,-53.26,60.01,3.36
478,horka nad moravou,99,CZ,1595624446,86,49.64,17.21,64,1.01
479,crotone,0,IT,1595624447,58,39.09,17.12,79,4.21
480,broken hill,40,AU,1595624447,71,-31.95,141.43,50,11.41
481,port shepstone,0,ZA,1595624447,80,-30.74,30.45,62.13,16.46
482,guerrero negro,1,MX,1595624447,53,27.98,-114.06,75.38,15.9
483,sokolo,8,ML,1595624448,56,14.73,-6.12,87.87,12.24
484,baixa grande,8,BR,1595624448,63,-11.96,-40.17,69.37,9.57
485,dali,100,CN,1595624448,88,25.7,100.18,62.62,4.43
486,omis,20,HR,1595624448,83,43.44,16.69,71.6,1.12
487,lampang,22,TH,1595624449,92,18.33,99.5,75.2,1.14
488,merauke,12,ID,1595624449,84,-8.47,140.33,77.09,17.87
489,guozhen,100,CN,1595624449,85,34.37,107.36,68.79,1.81
490,acari,34,PE,1595624450,53,-15.43,-74.62,68.94,9.73
491,shalinskoye,58,RU,1595624450,78,55.72,93.76,47.79,1.86
492,visnes,45,NO,1595624450,76,59.36,5.22,57.2,4.7
493,mandal,49,IN,1595624450,80,25.45,74.57,77.47,3.96
494,grand-santi,99,GF,1595624451,67,4.25,-54.38,83.1,1.81
495,san patricio,75,MX,1595624451,74,19.22,-104.7,86,17.22
496,pangody,43,RU,1595624451,81,65.85,74.49,49.73,9.91
497,jacareacanga,52,BR,1595624451,48,-6.22,-57.75,89.08,2.21
498,omboue,74,GA,1595624451,78,-1.57,9.26,74.23,9.64
499,arman,57,RU,1595624452,80,59.7,150.17,57.79,4.07
500,nanortalik,100,GL,1595624452,89,60.14,-45.24,45.99,9.51
501,adrar,13,MR,1595624452,14,20.5,-10.07,101.8,7.4
502,saryozek,77,KZ,1595624452,70,44.36,77.98,64.98,3.36
503,vagur,99,FO,1595624453,96,61.47,-6.81,52.65,10.85
504,redlands,5,US,1595624453,32,34.06,-117.18,88,8.05
505,ochakiv,0,UA,1595624453,72,46.61,31.55,68,5.95
506,talaya,88,RU,1595624453,47,61.38,152.75,68.36,2.39
507,dudinka,0,RU,1595624402,81,69.41,86.18,48.2,13.42
508,xiamen,99,CN,1595624454,79,24.48,118.08,86,6.71
509,yeppoon,90,AU,1595624454,100,-23.13,150.73,55.4,8.48
510,ust-nera,1,RU,1595624454,33,64.57,143.2,80.04,3.22
511,thornhill,75,GB,1595624430,93,55.23,-3.77,61,9.17
512,antananarivo,75,MG,1595624455,87,-18.91,47.54,51.8,10.29
513,vostok,45,RU,1595624455,99,46.49,135.88,57.78,2.39
514,itoman,75,JP,1595624455,94,26.12,127.67,82.4,8.05
515,atar,0,MR,1595624455,20,20.52,-13.05,101.86,10.56
516,tromso,100,NO,1595624456,77,69.65,18.96,59,5.82
517,aripuana,67,BR,1595624456,41,-9.17,-60.63,89.35,1.48
518,tenerife,96,CO,1595624456,72,9.9,-74.86,84.25,4.81
519,udachnyy,100,RU,1595624457,71,66.42,112.4,57.2,6.71
520,dubti,78,ET,1595624457,46,11.74,41.09,88.47,11.9
521,altay,0,CN,1595624457,49,47.87,88.12,63.34,4.18
522,mozarlandia,0,BR,1595624457,31,-14.74,-50.57,81.84,0.76
523,ishigaki,100,JP,1595624458,80,24.34,124.16,85.19,13.13
524,filimonovo,31,RU,1595624458,83,56.2,95.46,49.77,1.36
525,khandagayty,40,RU,1595624458,72,50.73,92.05,57.85,2.15
526,mogadishu,56,SO,1595624295,76,2.04,45.34,77.11,22.06
527,dzhebariki-khaya,0,RU,1595624459,62,62.22,135.8,68.31,2.28
528,asyut,0,EG,1595624459,40,27.18,31.18,89.6,11.41
529,azua,75,DO,1595624405,74,18.45,-70.73,86,11.41
530,alekseyevsk,0,RU,1595624460,93,57.84,108.35,50.5,3.42
531,lengshuitan,99,CN,1595624460,82,26.41,111.6,80.01,3.67
532,sheopur,61,IN,1595624460,74,25.67,76.7,80.42,4.56
533,kawalu,89,ID,1595624460,92,-7.38,108.21,68.95,1.52
534,sandwick,57,GB,1595624461,82,60,-1.25,55.4,9.17
535,bagdarin,0,RU,1595624461,87,54.43,113.6,56.7,2.51
536,channel-port aux basques,0,CA,1595624461,75,47.57,-59.14,65.88,14.74
537,hualmay,29,PE,1595624462,70,-11.1,-77.61,66.15,13.98
538,thinadhoo,100,MV,1595624462,74,0.53,72.93,81.59,4.63
539,namibe,0,AO,1595624462,86,-15.2,12.15,67.32,3.98
540,qasigiannguit,100,GL,1595624463,87,68.82,-51.19,48.2,9.17
541,severnyy,0,RU,1595624463,55,50.68,36.55,62.6,3.87
542,opuwo,0,NA,1595624463,38,-18.06,13.84,55.33,7.02
543,muisne,75,EC,1595624463,74,0.6,-80.03,82.4,6.93
544,petropavlovsk-kamchatskiy,90,RU,1595624267,100,53.05,158.65,51.8,2.24
545,jiuquan,0,CN,1595624464,42,39.74,98.52,67.24,7.49
546,maxixe,21,MZ,1595624464,79,-23.86,35.35,65.14,9.73
547,sobreira,0,PT,1595624464,10,41.52,-7.8,71.01,5.01
548,norman wells,20,CA,1595624330,42,65.28,-126.83,68,11.41
549,siparia,20,TT,1595624407,55,10.13,-61.5,89.6,11.41
550,tazovskiy,0,RU,1595624465,80,67.47,78.7,47.07,10.47
551,pacific grove,75,US,1595624465,68,36.62,-121.92,66.99,11.41
552,monrovia,75,LR,1595624466,94,6.3,-10.8,77,14.03
553,union,90,US,1595624466,78,40.63,-74.27,84,6.93
554,puerto del rosario,20,ES,1595624466,65,28.5,-13.86,77,16.11
555,havre-saint-pierre,1,CA,1595624330,72,50.23,-63.6,68,16.11
556,likasi,0,CD,1595624467,50,-10.98,26.73,52.68,3.47
557,chumikan,8,RU,1595624467,78,54.72,135.31,52.72,8.08
558,morinville,20,CA,1595624467,67,53.8,-113.65,64.99,4.7
