City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
351,janauba,18,BR,1596062083,45,-15.8,-43.31,72.36,8.93
352,espinal,20,CO,1596062210,58,4.15,-74.88,82.4,6.93
353,muros,0,ES,1596062211,73,42.78,-9.06,73.99,1.01
354,hun,0,LY,1596062211,53,29.13,15.95,76.1,7.61
355,saint george,1,US,1596062211,6,37.1,-113.58,107.01,12.75
356,mega,52,ET,1596062211,77,4.05,38.3,60.58,10.49
357,codrington,56,AU,1596062211,87,-38.27,141.97,46.63,5.32
358,arak,54,IR,1596062212,31,34.09,49.69,72.77,0.27
359,sept-iles,90,CA,1596061915,100,50.2,-66.38,60.01,10.29
360,alta floresta,2,BR,1596062126,34,-9.88,-56.09,77.31,3.06
361,tromso,97,NO,1596062212,55,69.65,18.96,66.2,11.41
362,halifax,75,CA,1596062199,69,44.65,-63.57,81,5.82
363,nizhniy kuranakh,100,RU,1596062213,93,58.84,125.49,57.18,3.8
364,muisne,68,EC,1596062176,86,0.6,-80.03,73.98,9.42
365,hamilton,20,US,1596062213,48,39.18,-84.53,91.99,8.05
366,fort saint james,99,CA,1596062213,30,54.43,-124.25,76.6,2.24
367,cidreira,3,BR,1596062214,75,-30.18,-50.21,46.29,4.18
368,hami,82,CN,1596062214,19,42.8,93.45,78.08,8.59
369,tigil,82,RU,1596061984,74,57.8,158.67,59.23,9.26
370,bathsheba,75,BB,1596061996,83,13.22,-59.52,82.4,19.46
371,aguimes,75,ES,1596062215,69,27.91,-15.45,73.4,26.4
372,florence,0,IT,1596062201,64,43.77,11.25,79,2.24
373,tezu,100,IN,1596062216,86,27.92,96.17,74.23,2.91
374,santo antonio do ica,52,BR,1596062216,73,-3.1,-67.94,79,1.25
375,paka,100,MY,1596062216,94,4.64,103.44,77,2.24
376,curumani,50,CO,1596062216,80,9.2,-73.54,82.9,1.28
377,payakumbuh,95,ID,1596062216,85,-0.22,100.63,68.88,0.2
378,batagay-alyta,0,RU,1596062216,52,67.8,130.41,53.53,4.16
379,belgrade,0,RS,1596061932,50,44.8,20.47,78.8,3.36
380,mabamba,0,TZ,1596062217,56,-3.6,30.5,63.72,2.48
381,obigarm,0,TJ,1596062217,31,38.72,69.71,66.54,4.23
382,gualeguaychu,0,AR,1596062033,61,-33.01,-58.52,48,2.3
383,dicabisagan,99,PH,1596062218,85,17.08,122.42,78.85,3.27
384,marawi,100,PH,1596061978,92,8,124.29,75,5.99
385,poronaysk,7,RU,1596062218,76,49.22,143.12,69.93,3.71
386,tabuk,99,PH,1596062218,90,17.42,121.44,75.65,2.17
387,maragogi,84,BR,1596062218,76,-9.01,-35.22,74.95,13.91
